unicode dec,unicode hex,character,name
33883,845B,葛,uni845B
26684,683C,格,uni683C
34532,86E4,蛤,uni86E4
38401,9601,阁,uni9601
38548,9694,隔,uni9694
38124,94EC,铬,uni94EC
20010,4E2A,个,uni4E2A
21508,5404,各,uni5404
32473,7ED9,给,uni7ED9
26681,6839,根,uni6839
36319,8DDF,跟,uni8DDF
32789,8015,耕,uni8015
26356,66F4,更,uni66F4
24218,5E9A,庚,uni5E9A
32697,7FB9,羹,uni7FB9
22466,57C2,埂,uni57C2
32831,803F,耿,uni803F
26775,6897,梗,uni6897
24037,5DE5,工,uni5DE5
25915,653B,攻,uni653B
21151,529F,功,uni529F
24685,606D,恭,uni606D
40858,9F9A,龚,uni9F9A
20379,4F9B,供,uni4F9B
36524,8EAC,躬,uni8EAC
20844,516C,公,uni516C
23467,5BAB,宫,uni5BAB
24339,5F13,弓,uni5F13
24041,5DE9,巩,uni5DE9
27742,6C5E,汞,uni6C5E
25329,62F1,拱,uni62F1
36129,8D21,贡,uni8D21
20849,5171,共,uni5171
38057,94A9,钩,uni94A9
21246,52FE,勾,uni52FE
27807,6C9F,沟,uni6C9F
33503,82DF,苟,uni82DF
29399,72D7,狗,uni72D7
22434,57A2,垢,uni57A2
26500,6784,构,uni6784
36141,8D2D,购,uni8D2D
22815,591F,够,uni591F
36764,8F9C,辜,uni8F9C
33735,83C7,菇,uni83C7
21653,5495,咕,uni5495
31629,7B8D,箍,uni7B8D
20272,4F30,估,uni4F30
27837,6CBD,沽,uni6CBD
23396,5B64,孤,uni5B64
22993,59D1,姑,uni59D1
40723,9F13,鼓,uni9F13
21476,53E4,古,uni53E4
34506,86CA,蛊,uni86CA
39592,9AA8,骨,uni9AA8
35895,8C37,谷,uni8C37
32929,80A1,股,uni80A1
25925,6545,故,uni6545
39038,987E,顾,uni987E
22266,56FA,固,uni56FA
38599,96C7,雇,uni96C7
21038,522E,刮,uni522E
29916,74DC,瓜,uni74DC
21072,5250,剐,uni5250
23521,5BE1,寡,uni5BE1
25346,6302,挂,uni6302
35074,8902,褂,uni8902
20054,4E56,乖,uni4E56
